X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.680000e-02,1.000000e-04
284,2.12e-01,1.62e-01,
285,1.40e-01,2.10e-01,
286,1.48e-01,1.98e-01,
287,2.12e-01,2.46e-01,
288,2.12e-01,2.22e-01,
289,1.51e-01,2.76e-01,
290,1.51e-01,2.64e-01,
291,2.09e-01,3.06e-01,
292,2.52e-01,2.88e-01,
293,1.55e-01,3.30e-01,
294,1.66e-01,3.18e-01,
295,2.09e-01,3.54e-01,
296,1.69e-01,3.42e-01,
297,2.16e-01,3.72e-01,
298,2.16e-01,3.66e-01,
299,1.69e-01,4.02e-01,
300,1.73e-01,3.90e-01,
301,2.27e-01,4.14e-01,
302,1.73e-01,4.02e-01,
303,2.45e-01,4.38e-01,
304,2.23e-01,4.20e-01,
305,1.73e-01,4.50e-01,
306,2.48e-01,4.32e-01,
307,1.80e-01,4.68e-01,
308,1.76e-01,4.44e-01,
309,2.70e-01,4.74e-01,
310,2.41e-01,4.50e-01,
311,1.84e-01,4.80e-01,
312,1.91e-01,4.92e-01,
313,2.41e-01,4.62e-01,
314,1.87e-01,4.74e-01,
315,2.63e-01,4.86e-01,
316,1.87e-01,4.68e-01,
317,2.34e-01,4.98e-01,
318,2.30e-01,4.92e-01,
319,1.76e-01,4.62e-01,
320,2.23e-01,4.86e-01,
321,1.66e-01,4.56e-01,
322,2.20e-01,4.80e-01,
323,1.62e-01,4.50e-01,
324,1.98e-01,4.68e-01,
325,1.44e-01,4.38e-01,
326,1.80e-01,4.56e-01,
327,1.15e-01,4.26e-01,
328,1.55e-01,4.38e-01,
329,9.72e-02,4.02e-01,
330,1.37e-01,4.20e-01,
331,6.12e-02,3.90e-01,
332,9.36e-02,4.02e-01,
333,3.96e-02,3.60e-01,
334,7.56e-02,3.78e-01,
335,1.08e-02,3.30e-01,
336,6.48e-02,3.54e-01,
337,-2.52e-02,3.12e-01,
338,2.52e-02,3.30e-01,
339,-4.32e-02,2.82e-01,
340,-1.44e-02,3.06e-01,
341,-5.76e-02,2.52e-01,
342,-2.88e-02,2.70e-01,
343,-7.92e-02,2.16e-01,
344,-1.04e-01,2.40e-01,
345,-2.88e-02,1.86e-01,
346,-1.26e-01,2.10e-01,
347,-5.04e-02,1.56e-01,
348,-7.20e-02,1.80e-01,
349,-1.33e-01,1.20e-01,
350,-9.00e-02,1.44e-01,
351,-1.40e-01,9.60e-02,
352,-1.48e-01,1.08e-01,
353,-7.56e-02,6.00e-02,
354,-1.58e-01,7.80e-02,
355,-1.12e-01,1.80e-02,
356,-1.15e-01,4.20e-02,
357,-1.66e-01,-1.80e-02,
358,-1.66e-01,0.00e+00,
359,-1.26e-01,-5.40e-02,
360,-1.30e-01,-3.00e-02,
361,-1.80e-01,-9.60e-02,
362,-1.37e-01,-7.20e-02,
363,-1.84e-01,-1.26e-01,
364,-1.40e-01,-1.14e-01,
365,-1.87e-01,-1.62e-01,
366,-1.51e-01,-1.44e-01,
367,-1.98e-01,-1.98e-01,
368,-1.51e-01,-1.80e-01,
369,-1.98e-01,-2.34e-01,
370,-1.58e-01,-2.16e-01,
371,-2.05e-01,-2.64e-01,
372,-1.58e-01,-2.52e-01,
373,-2.05e-01,-2.94e-01,
374,-2.12e-01,-2.76e-01,
375,-1.66e-01,-3.24e-01,
376,-1.69e-01,-3.06e-01,
377,-2.12e-01,-3.48e-01,
378,-2.12e-01,-3.36e-01,
379,-1.73e-01,-3.72e-01,
380,-1.76e-01,-3.60e-01,
381,-2.23e-01,-3.96e-01,
382,-2.23e-01,-3.84e-01,
383,-1.76e-01,-4.14e-01,
384,-2.34e-01,-3.96e-01,
385,-1.37e-01,-4.38e-01,
386,-1.80e-01,-4.20e-01,
387,-2.30e-01,-4.50e-01,
388,-2.38e-01,-4.32e-01,
389,-1.58e-01,-4.62e-01,
390,-1.87e-01,-4.44e-01,
391,-2.34e-01,-4.68e-01,
392,-2.34e-01,-4.56e-01,
393,-1.80e-01,-4.86e-01,
394,-1.91e-01,-4.68e-01,
395,-2.34e-01,-4.98e-01,
396,-2.38e-01,-4.92e-01,
397,-1.76e-01,-4.68e-01,
398,-2.38e-01,-5.04e-01,
399,-1.55e-01,-4.74e-01,
400,-1.80e-01,-4.98e-01,
401,-2.27e-01,-4.74e-01,
402,-2.27e-01,-4.74e-01,
403,-1.69e-01,-4.98e-01,
404,-2.12e-01,-4.92e-01,
405,-1.69e-01,-4.62e-01,
406,-2.09e-01,-4.86e-01,
407,-8.64e-02,-4.50e-01,
408,-1.91e-01,-4.68e-01,
409,-1.26e-01,-4.38e-01,
410,-1.69e-01,-4.56e-01,
411,-7.56e-02,-4.20e-01,
412,-1.44e-01,-4.44e-01,
413,-6.48e-02,-4.02e-01,
414,-1.15e-01,-4.20e-01,
415,-5.04e-02,-3.84e-01,
416,-9.36e-02,-4.02e-01,
417,7.20e-03,-3.60e-01,
418,-6.84e-02,-3.72e-01,
419,3.60e-03,-3.36e-01,
420,6.12e-02,-3.54e-01,
421,-3.24e-02,-3.12e-01,
422,-1.44e-02,-3.24e-01,
423,5.04e-02,-2.82e-01,
424,7.20e-03,-3.00e-01,
425,9.00e-02,-2.52e-01,
426,2.88e-02,-2.70e-01,
427,9.00e-02,-2.16e-01,
428,5.04e-02,-2.34e-01,
429,1.15e-01,-1.92e-01,
430,1.37e-01,-2.10e-01,
431,6.12e-02,-1.56e-01,
432,1.48e-01,-1.74e-01,
433,7.56e-02,-1.14e-01,
434,8.64e-02,-1.38e-01,
435,1.44e-01,-9.00e-02,
436,1.01e-01,-1.08e-01,
437,1.48e-01,-5.40e-02,
438,1.04e-01,-6.60e-02,
439,1.55e-01,-1.80e-02,
440,1.15e-01,-3.60e-02,
441,1.66e-01,2.40e-02,
442,1.22e-01,6.00e-03,
443,1.73e-01,6.00e-02,
444,1.22e-01,3.60e-02,
445,2.23e-01,1.02e-01,
446,1.87e-01,7.80e-02,
447,1.30e-01,1.26e-01,
448,2.20e-01,1.14e-01,
449,1.30e-01,1.68e-01,
450,1.44e-01,1.56e-01,
451,1.98e-01,1.98e-01,
452,1.44e-01,1.92e-01,
453,2.05e-01,2.34e-01,
454,2.56e-01,2.22e-01,
455,1.40e-01,2.64e-01,
456,1.51e-01,2.52e-01,
457,2.02e-01,2.94e-01,
458,1.62e-01,2.82e-01,
459,2.09e-01,3.18e-01,
460,1.66e-01,3.06e-01,
461,2.05e-01,3.48e-01,
462,2.48e-01,3.36e-01,
463,1.58e-01,3.72e-01,
464,1.73e-01,3.54e-01,
465,2.16e-01,3.90e-01,
466,1.69e-01,3.78e-01,
467,2.63e-01,4.08e-01,
468,1.73e-01,3.90e-01,
469,2.20e-01,4.32e-01,
470,1.73e-01,4.14e-01,
471,2.27e-01,4.44e-01,
472,2.84e-01,4.26e-01,
473,1.73e-01,4.62e-01,
474,1.80e-01,4.38e-01,
475,2.88e-01,4.68e-01,
476,2.34e-01,4.50e-01,
477,1.84e-01,4.80e-01,
478,1.87e-01,4.56e-01,
479,2.66e-01,4.92e-01,
480,1.91e-01,4.62e-01,
481,2.34e-01,4.98e-01,
482,2.38e-01,4.68e-01,
483,1.84e-01,4.98e-01,
484,1.87e-01,4.74e-01,
485,2.34e-01,4.92e-01,
486,2.59e-01,4.92e-01,
487,1.66e-01,4.62e-01,
488,2.20e-01,4.80e-01,
489,1.66e-01,4.50e-01,
490,2.20e-01,4.74e-01,
491,1.51e-01,4.38e-01,
492,1.91e-01,4.56e-01,
493,1.26e-01,4.32e-01,
494,1.62e-01,4.44e-01,
495,1.04e-01,4.08e-01,
496,1.33e-01,4.26e-01,
497,7.92e-02,3.90e-01,
498,1.08e-01,4.08e-01,
499,4.32e-02,3.66e-01,
500,8.28e-02,3.84e-01,
501,1.80e-02,3.42e-01,
502,5.76e-02,3.60e-01,
503,-1.08e-02,3.12e-01,
504,2.16e-02,3.36e-01,
505,-2.88e-02,2.94e-01,
506,0.00e+00,3.12e-01,
507,-5.40e-02,2.64e-01,
508,-2.52e-02,2.82e-01,
509,-7.92e-02,2.34e-01,
510,-3.96e-02,2.52e-01,
511,-9.36e-02,2.04e-01,
512,-5.76e-02,2.22e-01,
513,-1.15e-01,1.68e-01,
514,-7.56e-02,1.92e-01,
515,-1.33e-01,1.38e-01,
516,-8.64e-02,1.62e-01,
517,-1.40e-01,1.02e-01,
518,-9.72e-02,1.26e-01,
519,-1.44e-01,6.00e-02,
520,-1.12e-01,8.40e-02,
521,-1.62e-01,3.60e-02,
522,-1.15e-01,4.80e-02,
523,-1.69e-01,0.00e+00,
524,-1.22e-01,1.20e-02,
525,-1.76e-01,-4.20e-02,
526,-1.08e-01,-1.80e-02,
527,-1.80e-01,-7.80e-02,
528,-1.80e-01,-6.60e-02,
529,-1.19e-01,-1.20e-01,
530,-1.91e-01,-1.02e-01,
531,-1.19e-01,-1.50e-01,
532,-1.91e-01,-1.32e-01,
533,-1.15e-01,-1.86e-01,
534,-1.48e-01,-1.68e-01,
535,-2.05e-01,-2.16e-01,
536,-1.55e-01,-2.04e-01,
537,-1.98e-01,-2.52e-01,
538,-1.58e-01,-2.34e-01,
539,-2.05e-01,-2.82e-01,
540,-1.62e-01,-2.64e-01,
541,-2.09e-01,-3.12e-01,
542,-2.20e-01,-2.94e-01,
543,-1.66e-01,-3.36e-01,
544,-1.58e-01,-3.24e-01,
545,-2.12e-01,-3.66e-01,
546,-1.73e-01,-3.48e-01,
547,-2.23e-01,-3.90e-01,
548,-1.33e-01,-3.72e-01,
549,-2.27e-01,-4.02e-01,
550,-1.76e-01,-3.90e-01,
551,-2.23e-01,-4.26e-01,
552,-1.80e-01,-4.08e-01,
553,-2.30e-01,-4.44e-01,
554,-1.76e-01,-4.32e-01,
555,-2.30e-01,-4.62e-01,
556,-1.87e-01,-4.44e-01,
557,-2.30e-01,-4.74e-01,
558,-1.84e-01,-4.50e-01,
559,-2.30e-01,-4.86e-01,
560,-2.34e-01,-4.62e-01,
561,-1.51e-01,-4.92e-01,
562,-1.84e-01,-4.74e-01,
563,-2.34e-01,-4.98e-01,
564,-2.30e-01,-4.98e-01,
565,-1.84e-01,-4.74e-01,
566,-2.30e-01,-4.80e-01,
567,-1.87e-01,-5.04e-01,
568,-2.23e-01,-4.74e-01,
569,-1.80e-01,-4.98e-01,
570,-2.16e-01,-4.92e-01,
571,-1.66e-01,-4.62e-01,
572,-2.05e-01,-4.86e-01,
573,-1.55e-01,-4.50e-01,
574,-1.98e-01,-4.74e-01,
575,-1.33e-01,-4.44e-01,
576,-1.76e-01,-4.68e-01,
577,-1.12e-01,-4.26e-01,
578,-1.48e-01,-4.44e-01,
579,-9.72e-02,-4.08e-01,
580,-5.04e-02,-4.26e-01,
581,-1.33e-01,-3.96e-01,
582,-9.72e-02,-4.08e-01,
583,-4.32e-02,-3.72e-01,
584,-6.84e-02,-3.84e-01,
585,-7.20e-03,-3.48e-01,
586,-4.68e-02,-3.60e-01,
587,1.80e-02,-3.18e-01,
588,-1.80e-02,-3.36e-01,
589,4.32e-02,-2.94e-01,
